frame,id,x,y,z,vis
1,17,0.46841728687286377,0.4090619385242462,-0.5139787197113037,0.3326321840286255
1,18,0.47363099455833435,0.3970979154109955,0.0037801058497279882,0.9163916707038879
1,19,0.4584571421146393,0.4014330208301544,-0.506078839302063,0.3449614644050598
1,20,0.45693403482437134,0.3916587829589844,-0.015143698081374168,0.9105632305145264
1,21,0.44342517852783203,0.40728288888931274,-0.45718657970428467,0.3494386672973633
1,22,0.4448418617248535,0.39653509855270386,0.009003170765936375,0.8651496171951294
1,23,0.35233744978904724,0.5258261561393738,0.17763082683086395,0.9990419149398804
1,24,0.283090204000473,0.5253755450248718,-0.17793770134449005,0.999648928642273
1,25,0.3713034987449646,0.6108633875846863,0.4449157118797302,0.8924096822738647
1,26,0.25258854031562805,0.6223523616790771,-0.12520495057106018,0.9947248697280884
1,27,0.37710514664649963,0.692302405834198,0.7427898645401001,0.9662911891937256
1,28,0.19686295092105865,0.7142308354377747,-0.04389962926506996,0.9931603074073792
1,29,0.35714516043663025,0.7056466937065125,0.76484215259552,0.9343061447143555
1,30,0.18030332028865814,0.7246004939079285,-0.04306916892528534,0.948806881904602
1,31,0.4695458710193634,0.7089850306510925,0.6515206694602966,0.972672700881958
1,32,0.24558936059474945,0.7437769174575806,-0.2334667295217514,0.9881884455680847
2,0,0.42561089992523193,0.3661011755466461,-0.16412769258022308,0.9999356269836426
2,1,0.4232063889503479,0.3564961850643158,-0.13930995762348175,0.9999048113822937
2,2,0.4229361116886139,0.3561829924583435,-0.13931305706501007,0.9999150633811951
2,3,0.42251056432724,0.35584303736686707,-0.13924337923526764,0.9998810887336731
2,4,0.419089674949646,0.35598665475845337,-0.2089167982339859,0.9999014735221863
2,5,0.4149068593978882,0.3552394509315491,-0.20890994369983673,0.99991774559021
2,6,0.4099839925765991,0.3544440269470215,-0.20891191065311432,0.9998734593391418
2,7,0.3957222104072571,0.35596582293510437,0.023058149963617325,0.9997371435165405
2,8,0.37751978635787964,0.3541148006916046,-0.29336613416671753,0.9999387860298157
2,9,0.41818767786026,0.37416380643844604,-0.09727802127599716,0.9998998045921326
2,10,0.41210103034973145,0.3735333979129791,-0.18927909433841705,0.9999185800552368
2,11,0.36804336309432983,0.4010906517505646,0.20392243564128876,0.9996786117553711
2,12,0.29054173827171326,0.3950609862804413,-0.37711459398269653,0.9999794363975525
2,13,0.39789459109306335,0.4566144645214081,0.05904318392276764,0.26351815462112427
2,14,0.38500574231147766,0.45286840200424194,-0.32038310170173645,0.9824410676956177
2,15,0.47302886843681335,0.4196859300136566,-0.41242390871047974,0.36737698316574097
2,16,0.4549391567707062,0.4145479202270508,0.00430874340236187,0.9499929547309875
2,17,0.4773349463939667,0.40848204493522644,-0.4842926561832428,0.3424750864505768
2,18,0.47494015097618103,0.4010094404220581,0.008455266244709492,0.9168200492858887
2,19,0.46993935108184814,0.3996758759021759,-0.4718116223812103,0.35498708486557007
2,20,0.45763272047042847,0.3948307931423187,-0.005788339301943779,0.9110857844352722
2,21,0.4591250419616699,0.4057846963405609,-0.42733901739120483,0.3596554100513458
2,22,0.44525524973869324,0.39891743659973145,0.013317497447133064,0.8659210801124573
2,23,0.35532402992248535,0.5263750553131104,0.17444784939289093,0.9990525841712952
2,24,0.2840346395969391,0.5260879397392273,-0.17472775280475616,0.9996435046195984
2,25,0.3688998818397522,0.6113710999488831,0.42395690083503723,0.892850935459137
2,26,0.2544902265071869,0.622933030128479,-0.1280057281255722,0.9945025444030762
2,27,0.3767690062522888,0.6923707723617554,0.7120102047920227,0.9664543867111206
2,28,0.19716599583625793,0.7136399745941162,-0.05500764772295952,0.9929633140563965
2,29,0.35710135102272034,0.7055600881576538,0.7331804633140564,0.9354963302612305
2,30,0.18026159703731537,0.7231286764144897,-0.05522966384887695,0.9484087228775024
2,31,0.46952247619628906,0.7090266346931458,0.6140599250793457,0.9728747010231018
2,32,0.2456156462430954,0.7442526817321777,-0.25003692507743835,0.9880127310752869
3,0,0.42633703351020813,0.3676227033138275,-0.181692972779274,0.9999314546585083
3,1,0.4241001307964325,0.35869842767715454,-0.15628542006015778,0.9999011158943176
3,2,0.4237901568412781,0.3583366870880127,-0.15630753338336945,0.9999105930328369
3,3,0.4233585298061371,0.3579789996147156,-0.1562289297580719,0.9998754262924194
3,4,0.4200454652309418,0.35805943608283997,-0.22378289699554443,0.9998974204063416
3,5,0.4159267246723175,0.3571989834308624,-0.22375161945819855,0.9999135732650757
3,6,0.4112244248390198,0.35624417662620544,-0.22372867166996002,0.9998672604560852
3,7,0.3965626358985901,0.35721322894096375,0.010124019347131252,0.9997259378433228
3,8,0.3794969618320465,0.3550923466682434,-0.2978358566761017,0.9999350309371948
3,9,0.4187079668045044,0.37522265315055847,-0.11353641748428345,0.9998934864997864
3,10,0.4128160774707794,0.37448471784591675,-0.2028989940881729,0.9999114274978638
3,11,0.36814650893211365,0.4017919898033142,0.18867506086826324,0.9996728301048279
3,12,0.29102692008018494,0.3954729735851288,-0.3790067434310913,0.9999767541885376
3,13,0.4212724566459656,0.45301076769828796,0.03962605446577072,0.2733568549156189
3,14,0.39222994446754456,0.452513188123703,-0.3266618847846985,0.9817845821380615
3,15,0.473380982875824,0.4168868362903595,-0.42596176266670227,0.3787313997745514
3,16,0.45682063698768616,0.41321444511413574,-0.01619066670536995,0.9495233297348022
3,17,0.4814707934856415,0.40688514709472656,-0.5031587481498718,0.3503398597240448
3,18,0.47722676396369934,0.40070363879203796,-0.014673247002065182,0.9163697957992554
3,19,0.47176337242126465,0.398021936416626,-0.48775362968444824,0.3626496493816376
3,20,0.45870718359947205,0.39409616589546204,-0.027736714109778404,0.9107041954994202
3,21,0.4597233235836029,0.4042365550994873,-0.44107574224472046,0.36753442883491516
3,22,0.4453173577785492,0.3980995714664459,-0.007789666764438152,0.8654279708862305
3,23,0.356965571641922,0.5272828936576843,0.16848304867744446,0.9990715980529785
3,24,0.284629225730896,0.5272619724273682,-0.16875827312469482,0.9996405839920044
3,25,0.3679218292236328,0.6117941737174988,0.4214046895503998,0.8925796747207642
3,26,0.2569722831249237,0.6235489845275879,-0.1304875761270523,0.9942036271095276
3,27,0.3766044080257416,0.6924455761909485,0.7161049246788025,0.9665431380271912
3,28,0.19735202193260193,0.7125064134597778,-0.05789748579263687,0.9928070902824402
3,29,0.35704436898231506,0.7055104374885559,0.7381408214569092,0.9362608790397644
3,30,0.18034251034259796,0.7206200957298279,-0.05886038392782211,0.9478362798690796
3,31,0.4695202112197876,0.7091425061225891,0.6177522540092468,0.9729710817337036
3,32,0.24525940418243408,0.744246780872345,-0.2567201256752014,0.9878754615783691
4,0,0.4263233542442322,0.36823123693466187,-0.18043221533298492,0.999934196472168
4,1,0.424670934677124,0.3601714074611664,-0.15431763231754303,0.9999060034751892
4,2,0.4245914816856384,0.3599472641944885,-0.154340922832489,0.9999144673347473
4,3,0.42447593808174133,0.35971060395240784,-0.15425454080104828,0.9998814463615417
4,4,0.4200754761695862,0.35924744606018066,-0.2198818325996399,0.999902606010437
4,5,0.4158857762813568,0.358355313539505,-0.2198401540517807,0.9999175071716309
4,6,0.41109344363212585,0.3573334217071533,-0.21981409192085266,0.9998734593391418
4,7,0.40001049637794495,0.35863813757896423,0.016524802893400192,0.9997397065162659
4,8,0.3794892132282257,0.3559403121471405,-0.2833598256111145,0.999937891960144
4,9,0.41870608925819397,0.3760037422180176,-0.11085174232721329,0.9998976588249207
4,10,0.4127667248249054,0.3751009702682495,-0.19764791429042816,0.999914288520813
4,11,0.37079864740371704,0.40256771445274353,0.18937809765338898,0.9996869564056396
4,12,0.29175451397895813,0.3954692780971527,-0.36100849509239197,0.9999758005142212
4,13,0.4572199881076813,0.4519694149494171,0.0370708629488945,0.3078761696815491
4,14,0.3933131992816925,0.45121705532073975,-0.3258478045463562,0.9814773797988892
4,15,0.47939983010292053,0.4093979001045227,-0.4249700903892517,0.41464096307754517
4,16,0.450996071100235,0.41443756222724915,-0.01596013829112053,0.9498921036720276
4,17,0.4869973063468933,0.39645472168922424,-0.4991791844367981,0.38025590777397156
4,18,0.48015883564949036,0.40042608976364136,-0.014606114476919174,0.916662335395813
4,19,0.47516101598739624,0.3909972012042999,-0.479542076587677,0.3917666971683502
4,20,0.46074578166007996,0.3940368890762329,-0.02759232185781002,0.9110279679298401
4,21,0.4653756022453308,0.39661523699760437,-0.4360441267490387,0.39572012424468994
4,22,0.4510195851325989,0.3982326090335846,-0.007475988008081913,0.8661319613456726
4,23,0.35777637362480164,0.5274280309677124,0.16697679460048676,0.9991158246994019
4,24,0.2849293053150177,0.5274943709373474,-0.1672256588935852,0.9996518492698669
4,25,0.367209792137146,0.6121576428413391,0.41156959533691406,0.8935253024101257
4,26,0.2602826654911041,0.6239234805107117,-0.1309456080198288,0.9939121603965759
4,27,0.37647420167922974,0.6924282908439636,0.6997969746589661,0.9665905833244324
4,28,0.19779004156589508,0.71127849817276,-0.07208846509456635,0.992647647857666
4,29,0.35672274231910706,0.7053384184837341,0.7212532162666321,0.9370248317718506
4,30,0.18097127974033356,0.7179092168807983,-0.0741494670510292,0.9470176100730896
4,31,0.46924033761024475,0.7091892957687378,0.6019538044929504,0.9730240106582642
4,32,0.24371707439422607,0.7443647384643555,-0.2752162218093872,0.9877266883850098
5,0,0.42635059356689453,0.3681865334510803,-0.16821087896823883,0.9999371767044067
5,1,0.4252578914165497,0.36000487208366394,-0.14079201221466064,0.9999111294746399
5,2,0.42532530426979065,0.35981661081314087,-0.1408347338438034,0.9999185800552368
5,3,0.42537930607795715,0.3596203923225403,-0.14076463878154755,0.999888002872467
5,4,0.4201914072036743,0.35907480120658875,-0.20526956021785736,0.9999078512191772
5,5,0.41587743163108826,0.3582005202770233,-0.2052258998155594,0.9999213218688965
5,6,0.4109836220741272,0.3572077751159668,-0.20521369576454163,0.9998795986175537
5,7,0.402524471282959,0.3588877022266388,0.0309008676558733,0.9997537732124329
5,8,0.37923046946525574,0.35595571994781494,-0.26491019129753113,0.9999404549598694
5,9,0.41873839497566223,0.37602415680885315,-0.09835675358772278,0.9999023079872131
5,10,0.412715882062912,0.3751000761985779,-0.18370112776756287,0.999917209148407
5,11,0.3765336275100708,0.40637725591659546,0.19223719835281372,0.9996994137763977
5,12,0.292508065700531,0.39546605944633484,-0.3422931730747223,0.9999730587005615
5,13,0.44555795192718506,0.45146483182907104,0.03430405631661415,0.3502499759197235
5,14,0.3936399817466736,0.4474502205848694,-0.32260793447494507,0.980785608291626
5,15,0.4798981249332428,0.4063965678215027,-0.4156854450702667,0.4568764567375183
5,16,0.450994610786438,0.408151775598526,-0.020457927137613297,0.9500417709350586
5,17,0.48505425453186035,0.39309990406036377,-0.49041086435317993,0.4174123704433441
5,18,0.4635474979877472,0.39236560463905334,-0.02189451828598976,0.9165950417518616
5,19,0.47283515334129333,0.38711559772491455,-0.46693798899650574,0.42795953154563904
5,20,0.45475471019744873,0.38943350315093994,-0.034831639379262924,0.9108166694641113
5,21,0.46403244137763977,0.392936110496521,-0.4239904284477234,0.43064790964126587
5,22,0.448899507522583,0.39423972368240356,-0.012900820933282375,0.8663583993911743
5,23,0.360382080078125,0.5275683999061584,0.16554483771324158,0.9991665482521057
5,24,0.28577765822410583,0.5274345278739929,-0.16579380631446838,0.999665379524231
5,25,0.366970419883728,0.6128583550453186,0.4002376198768616,0.8953064680099487
5,26,0.2619503438472748,0.6239641904830933,-0.13677018880844116,0.9936019778251648
5,27,0.37635499238967896,0.692437469959259,0.6880739331245422,0.9667038321495056
5,28,0.19828437268733978,0.7106732130050659,-0.0728415846824646,0.9924020767211914
5,29,0.356393039226532,0.7052068114280701,0.7095505595207214,0.9373515248298645
5,30,0.18139971792697906,0.7173565626144409,-0.07509378343820572,0.9448550939559937
5,31,0.4691745340824127,0.7092804908752441,0.5864530205726624,0.9730221033096313
5,32,0.24280835688114166,0.7445133328437805,-0.2805842459201813,0.9874122738838196
6,0,0.4253332018852234,0.36839014291763306,-0.13494187593460083,0.9999373555183411
6,1,0.42510348558425903,0.3604867458343506,-0.10936375707387924,0.9999122619628906
6,2,0.42525747418403625,0.3603275716304779,-0.10945050418376923,0.9999178647994995
6,3,0.4253624379634857,0.36012500524520874,-0.10940521210432053,0.9998895525932312
6,4,0.41955679655075073,0.3595442771911621,-0.17287136614322662,0.9999092817306519
6,5,0.4151441156864166,0.3586587607860565,-0.1728569120168686,0.9999210834503174
6,6,0.41016268730163574,0.35767287015914917,-0.17285117506980896,0.999881386756897
6,7,0.40234947204589844,0.35922232270240784,0.052638377994298935,0.9997527003288269
6,8,0.37909191846847534,0.35656002163887024,-0.23691436648368835,0.9999387264251709
6,9,0.4173850119113922,0.3763308525085449,-0.06853195279836655,0.9999009966850281
6,10,0.410380482673645,0.37537622451782227,-0.152178093791008,0.9999146461486816
6,11,0.3762989640235901,0.40625059604644775,0.21059490740299225,0.9996915459632874
6,12,0.2928670346736908,0.39549216628074646,-0.3087489902973175,0.999968409538269
6,13,0.439767062664032,0.4504404366016388,0.05462745949625969,0.37288862466812134
6,14,0.3937448263168335,0.4451439678668976,-0.2913423776626587,0.9785416722297668
6,15,0.47649282217025757,0.4080592691898346,-0.3801199495792389,0.4828662872314453
6,16,0.43023523688316345,0.39879077672958374,-0.018276240676641464,0.9492331147193909
6,17,0.48290008306503296,0.3954317271709442,-0.4552181363105774,0.44054320454597473
6,18,0.43733611702919006,0.3839063048362732,-0.020057039335370064,0.9171271920204163
6,19,0.465526282787323,0.38836508989334106,-0.4347224533557892,0.45028388500213623
6,20,0.4093039631843567,0.3806968927383423,-0.037525564432144165,0.9114742279052734
6,21,0.46058133244514465,0.39483651518821716,-0.3893052041530609,0.45206618309020996
6,22,0.40597257018089294,0.3868686556816101,-0.012427153997123241,0.8678090572357178
6,23,0.36106982827186584,0.5275067687034607,0.16462339460849762,0.9991896748542786
6,24,0.28805169463157654,0.5273058414459229,-0.16484574973583221,0.9996720552444458
6,25,0.36745789647102356,0.6128239035606384,0.39217251539230347,0.8944420218467712
6,26,0.2634204030036926,0.6239410638809204,-0.1665157526731491,0.9934412837028503
6,27,0.3762853443622589,0.6924384236335754,0.661638081073761,0.9665213227272034
6,28,0.1984161138534546,0.7107304930686951,-0.145640566945076,0.992181122303009
6,29,0.3563469350337982,0.7050279378890991,0.680907130241394,0.9366095662117004
6,30,0.1813352108001709,0.717774510383606,-0.1530369073152542,0.9423694014549255
6,31,0.4692457616329193,0.709231972694397,0.564543604850769,0.9728345274925232
6,32,0.2435586154460907,0.7445100545883179,-0.3567761778831482,0.9870830178260803
7,0,0.42527589201927185,0.3686000108718872,-0.13656604290008545,0.9999392032623291
7,1,0.4250788390636444,0.3607730269432068,-0.11142663657665253,0.9999154806137085
7,2,0.4252294898033142,0.36056825518608093,-0.1114794984459877,0.9999204874038696
7,3,0.4253268837928772,0.3603106737136841,-0.11142756789922714,0.9998935461044312
7,4,0.41950708627700806,0.36000534892082214,-0.17619454860687256,0.9999127984046936
7,5,0.4151017665863037,0.35917791724205017,-0.17617715895175934,0.9999240040779114
7,6,0.4101078510284424,0.3582557439804077,-0.17615635693073273,0.9998859763145447
7,7,0.4021948277950287,0.35942700505256653,0.04992630332708359,0.9997624754905701
7,8,0.3789213001728058,0.3572525382041931,-0.24464580416679382,0.9999406337738037
7,9,0.41725659370422363,0.3767262399196625,-0.07063038647174835,0.9999033808708191
7,10,0.41010862588882446,0.3757423460483551,-0.1558941900730133,0.9999160170555115
7,11,0.3762024939060211,0.40585994720458984,0.2114364057779312,0.9996883869171143
7,12,0.2955792546272278,0.3958585560321808,-0.3232474625110626,0.9999653100967407
7,13,0.44074440002441406,0.44770798087120056,0.05963899940252304,0.39295461773872375
7,14,0.4046268165111542,0.44251853227615356,-0.2934342920780182,0.9777559638023376
7,15,0.47627773880958557,0.40603190660476685,-0.3682219684123993,0.49912938475608826
7,16,0.4295320510864258,0.3911667466163635,0.0035933367908000946,0.9489845633506775
7,17,0.4775465726852417,0.3916715085506439,-0.4428880214691162,0.45289167761802673
7,18,0.4373664855957031,0.3783808648586273,0.0027606741059571505,0.9174379110336304
7,19,0.4563539922237396,0.38795775175094604,-0.42133578658103943,0.462139368057251
7,20,0.4131041467189789,0.37208226323127747,-0.023434340953826904,0.9118786454200745
7,21,0.4515368938446045,0.39396700263023376,-0.37725552916526794,0.4638333022594452
7,22,0.41025131940841675,0.3777361512184143,0.0049955458380281925,0.8692784905433655
7,23,0.36384132504463196,0.5273314714431763,0.16536664962768555,0.9992128610610962
7,24,0.2918100357055664,0.5272947549819946,-0.16560006141662598,0.9996778964996338
7,25,0.37174883484840393,0.6126903891563416,0.388258695602417,0.8960029482841492
7,26,0.2644205391407013,0.6239165663719177,-0.1738232970237732,0.9933828711509705
7,27,0.3761807680130005,0.692475438117981,0.6477256417274475,0.9670618176460266
7,28,0.19842003285884857,0.7108866572380066,-0.16178104281425476,0.992064356803894
7,29,0.35618942975997925,0.7049821615219116,0.6658714413642883,0.9379675984382629
7,30,0.18117497861385345,0.7179369330406189,-0.16947154700756073,0.9412702918052673
7,31,0.4696721136569977,0.7091529965400696,0.552716851234436,0.9731323719024658
7,32,0.24360397458076477,0.744601845741272,-0.3694929778575897,0.9868002533912659
8,0,0.4252212941646576,0.3685944080352783,-0.14577539265155792,0.9999336004257202
8,1,0.4249991774559021,0.36068883538246155,-0.12712714076042175,0.9999056458473206
8,2,0.4250853955745697,0.3604695498943329,-0.1271008998155594,0.9999122619628906
8,3,0.4250941276550293,0.36019742488861084,-0.1270594596862793,0.9998790621757507
8,4,0.41939419507980347,0.3600348234176636,-0.19201113283634186,0.999904990196228
8,5,0.41497471928596497,0.3592911660671234,-0.19199898838996887,0.9999200701713562
8,6,0.4100103974342346,0.35847675800323486,-0.1919361650943756,0.9998793005943298
8,7,0.40099379420280457,0.3594071865081787,0.02108917199075222,0.999742865562439
8,8,0.37881311774253845,0.35755881667137146,-0.27728670835494995,0.9999390840530396
8,9,0.4166489541530609,0.3767864406108856,-0.08560345321893692,0.999891996383667
8,10,0.40967559814453125,0.37592047452926636,-0.17135019600391388,0.9999088048934937
8,11,0.3684422969818115,0.4037397503852844,0.19585181772708893,0.9996392726898193
8,12,0.30136242508888245,0.3970394730567932,-0.3692284822463989,0.9999648928642273
8,13,0.4373084604740143,0.44555556774139404,0.06759151071310043,0.36967653036117554
8,14,0.4257515072822571,0.441596657037735,-0.29641976952552795,0.9784067869186401
8,15,0.45830199122428894,0.40786588191986084,-0.3499410152435303,0.4648996889591217
8,16,0.46635279059410095,0.39347603917121887,0.04662805795669556,0.9484119415283203
8,17,0.47426366806030273,0.3977855443954468,-0.41692209243774414,0.4227133095264435
8,18,0.4706451892852783,0.3801773190498352,0.05326564610004425,0.916104257106781
8,19,0.4564320743083954,0.3965645730495453,-0.40021610260009766,0.4315631687641144
8,20,0.4477534294128418,0.37554872035980225,0.02728501707315445,0.9105696678161621
8,21,0.4514889717102051,0.3997659981250763,-0.361545205116272,0.4344429671764374
8,22,0.43963268399238586,0.380776584148407,0.05005675181746483,0.868356466293335
8,23,0.36768004298210144,0.5271238684654236,0.16582229733467102,0.9991806745529175
8,24,0.2954188585281372,0.5273187756538391,-0.16603949666023254,0.9996584057807922
8,25,0.3852081000804901,0.6122658252716064,0.3906705677509308,0.8997700810432434
8,26,0.26419970393180847,0.6240173578262329,-0.13180260360240936,0.9935314059257507
8,27,0.3761584162712097,0.6922640204429626,0.647942304611206,0.9682495594024658
8,28,0.1981915831565857,0.710973858833313,-0.07784019410610199,0.9922597408294678
8,29,0.35613349080085754,0.704513430595398,0.6664417386054993,0.9407389163970947
8,30,0.179899662733078,0.7183703184127808,-0.07884184271097183,0.9426987171173096
8,31,0.46969670057296753,0.7087398767471313,0.5637087225914001,0.9740501642227173
8,32,0.24361787736415863,0.7447376251220703,-0.2555607259273529,0.9869888424873352
9,0,0.42447131872177124,0.36941754817962646,-0.15068507194519043,0.9999217391014099
9,1,0.42465466260910034,0.3614639341831207,-0.1335219144821167,0.9998885989189148
9,2,0.4247768223285675,0.36116981506347656,-0.1335458606481552,0.9998911619186401
9,3,0.42481932044029236,0.3608020842075348,-0.13359466195106506,0.9998589158058167
9,4,0.41887521743774414,0.3609609305858612,-0.2005757838487625,0.9998907446861267
9,5,0.4143749475479126,0.3602406084537506,-0.20054695010185242,0.9999068379402161
9,6,0.4092337489128113,0.35942187905311584,-0.2004670351743698,0.999866247177124
9,7,0.40076205134391785,0.35982048511505127,0.0097769470885396,0.99969881772995
9,8,0.37837332487106323,0.3581705689430237,-0.29751598834991455,0.9999291300773621
9,9,0.41522425413131714,0.37761732935905457,-0.09315494447946548,0.9998750686645508
9,10,0.40788012742996216,0.3772757053375244,-0.1817787140607834,0.9998977184295654
9,11,0.3669145107269287,0.40369343757629395,0.19381073117256165,0.9995335936546326
9,12,0.3041937053203583,0.3977884352207184,-0.39307907223701477,0.9999603629112244
9,13,0.43617549538612366,0.44460850954055786,0.09255290031433105,0.3653857409954071
9,14,0.43629562854766846,0.43914568424224854,-0.34635254740715027,0.9797487258911133
9,15,0.4749431610107422,0.4045501947402954,-0.28141453862190247,0.45112040638923645
9,16,0.49360260367393494,0.39132753014564514,-0.05300257354974747,0.9511995315551758
9,17,0.4970836043357849,0.39010897278785706,-0.3499254584312439,0.4077908396720886
9,18,0.4989887475967407,0.3788714110851288,-0.06317715346813202,0.9199736714363098
9,19,0.48648789525032043,0.3879624605178833,-0.33259549736976624,0.4159320890903473
9,20,0.4829878509044647,0.3753003180027008,-0.08375339210033417,0.9146367907524109
9,21,0.47745153307914734,0.3922114074230194,-0.29346799850463867,0.4203691780567169
9,22,0.47716453671455383,0.3808641731739044,-0.050234925001859665,0.8735716342926025
9,23,0.3708484470844269,0.5267108082771301,0.16640377044677734,0.9990717172622681
9,24,0.2973431348800659,0.5275437235832214,-0.16656368970870972,0.999580442905426
9,25,0.40998369455337524,0.6088995337486267,0.3614438474178314,0.8989289402961731
9,26,0.2641608715057373,0.6240778565406799,-0.1290881335735321,0.993336021900177
9,27,0.37639838457107544,0.6922674775123596,0.6202644109725952,0.9652833938598633
9,28,0.1980673372745514,0.7110404968261719,-0.07470656931400299,0.9922035336494446
9,29,0.3561282753944397,0.7044620513916016,0.6394274830818176,0.9371190667152405
9,30,0.17958946526050568,0.7184149622917175,-0.077147476375103,0.9422544240951538
9,31,0.4697260856628418,0.7087636590003967,0.5386889576911926,0.972449541091919
9,32,0.24362951517105103,0.74472576379776,-0.26336783170700073,0.9868966341018677
10,0,0.4237333834171295,0.37163999676704407,-0.15083780884742737,0.9999158978462219
10,1,0.42421722412109375,0.3629932105541229,-0.1336987018585205,0.9998775124549866
10,2,0.42425233125686646,0.36258646845817566,-0.13373351097106934,0.9998738765716553
10,3,0.42410898208618164,0.36207181215286255,-0.13378465175628662,0.9998478293418884
10,4,0.41838520765304565,0.36243125796318054,-0.20244625210762024,0.9998849034309387
10,5,0.4139727056026459,0.3616204857826233,-0.2024122029542923,0.9999003410339355
10,6,0.4088374972343445,0.36065566539764404,-0.20236051082611084,0.9998636245727539
10,7,0.3982938230037689,0.3609048128128052,0.0115451505407691,0.9996722340583801
10,8,0.37815648317337036,0.35929515957832336,-0.30987486243247986,0.9999238848686218
10,9,0.4140728712081909,0.3793324828147888,-0.09366855025291443,0.9998619556427002
10,10,0.40690740942955017,0.37908774614334106,-0.18807268142700195,0.9998926520347595
10,11,0.36521458625793457,0.4051778018474579,0.2212865948677063,0.9993942379951477
10,12,0.3042795956134796,0.39805397391319275,-0.4388692080974579,0.9999564290046692
10,13,0.4364899694919586,0.4430566728115082,0.2853372395038605,0.3593117296695709
10,14,0.43469494581222534,0.4369129538536072,-0.47760042548179626,0.9814577102661133
